0 annotation: 67
1 annotation: 66
2 annotation: 64
3 annotation: 62
4 annotation: 62
5 annotation: 64
6 annotation: 64
7 annotation: 63
8 annotation: 62
9 annotation: 62
10 annotation: 61
11 annotation: 61
12 annotation: 62
13 annotation: 62
14 annotation: 63
15 annotation: 62
16 annotation: 63
17 annotation: 62
18 annotation: 62
19 annotation: 62
20 annotation: 63
21 annotation: 62
22 annotation: 61
23 annotation: 62
24 annotation: 62
  Annotated, PSIPP,   1,   0,   0,   133.717,   133.717,         0
Unannotated, PSIPP,   6,   0,   9,   305.905,  1092.545,      1427
  Annotated, PSIPP,   6,   0,  10,   190.781,   753.796,         1
Unannotated,  CCBS,   6,   0,  10,   190.781,   753.796,         1
Unannotated, PSIPP,   6,   0,  10,   190.781,   753.796,      1464
  Annotated, PSIPP,   6,   0,  11,   238.241,   794.216,         0
Unannotated,  CCBS,   6,   0,  11,   238.241,   794.216,         1
Unannotated, PSIPP,   6,   0,  11,   238.241,   794.216,      1849
  Annotated, PSIPP,   6,   0,  12,   218.028,   988.107,         0
Unannotated,  CCBS,   6,   0,  12,   218.028,   988.107,         1
Unannotated, PSIPP,   6,   0,  12,   218.028,   988.107,      1620
  Annotated, PSIPP,   6,   0,  13,   295.811,  1119.680,         1
Unannotated,  CCBS,   6,   0,  13,   279.609,  1097.905,       866
Unannotated, PSIPP,   6,   0,  13,   295.811,  1119.680,      1629
  Annotated, PSIPP,   6,   0,  14,   216.037,   697.625,         0
Unannotated,  CCBS,   6,   0,  14,   216.037,   622.522,         4
Unannotated, PSIPP,   6,   0,  14,   216.037,   697.625,      1104
  Annotated, PSIPP,   6,   0,  15,   285.131,  1130.160,         1
Unannotated,  CCBS,   6,   0,  15,   285.131,  1130.160,         2
Unannotated, PSIPP,   6,   0,  15,   285.131,  1130.160,      1941
  Annotated, PSIPP,   6,   0,  16,   244.673,  1022.864,         1
Unannotated,  CCBS,   6,   0,  16,   244.673,  1022.864,         5
Unannotated, PSIPP,   6,   0,  16,   244.673,  1022.864,      1939
  Annotated, PSIPP,   6,   0,  17,   286.793,   886.896,         1
Unannotated,  CCBS,   6,   0,  17,   287.637,   876.097,         8
Unannotated, PSIPP,   6,   0,  17,   286.793,   886.896,      1728
  Annotated, PSIPP,   6,   0,  18,   255.552,   816.405,         0
Unannotated,  CCBS,   6,   0,  18,   255.552,   815.214,       132
Unannotated, PSIPP,   6,   0,  18,   255.552,   816.405,      1454
  Annotated, PSIPP,   6,   0,  19,   239.065,   998.049,         0
Unannotated,  CCBS,   6,   0,  19,   238.669,   998.049,         2
Unannotated, PSIPP,   6,   0,  19,   239.065,   998.049,      1870
  Annotated, PSIPP,   6,   0,  21,   284.332,   949.250,         0
Unannotated,  CCBS,   6,   0,  21,   284.332,   949.250,         2
Unannotated, PSIPP,   6,   0,  21,   284.332,   949.250,      1799
  Annotated, PSIPP,   6,   0,  22,   205.500,   829.952,         0
Unannotated,  CCBS,   6,   0,  22,   205.500,   829.952,         2
Unannotated, PSIPP,   6,   0,  22,   205.500,   829.952,      1279
  Annotated, PSIPP,   6,   0,  23,   233.544,  1016.428,         1
Unannotated,  CCBS,   6,   0,  23,   233.544,  1016.428,         2
Unannotated, PSIPP,   6,   0,  23,   233.544,  1016.428,      1504
  Annotated, PSIPP,   6,   0,  24,   306.324,  1391.353,         1
Unannotated,  CCBS,   6,   0,  24,   308.676,  1377.904,      1179
Unannotated, PSIPP,   6,   0,  24,   306.324,  1391.353,      2251
  Annotated, PSIPP,   7,   0,   0,   233.892,   994.287,         0
Unannotated, PSIPP,   7,   0,   0,   233.892,   994.287,      1669
  Annotated, PSIPP,   7,   0,   1,   303.724,  1331.996,         1
Unannotated,  CCBS,   7,   0,   1,   297.022,  1180.187,         9
Unannotated, PSIPP,   7,   0,   1,   303.724,  1331.996,      2201
  Annotated, PSIPP,   7,   0,   2,   237.472,  1076.973,         1
Unannotated,  CCBS,   7,   0,   2,   237.472,  1076.973,         2
Unannotated, PSIPP,   7,   0,   2,   237.472,  1076.973,      1857
  Annotated, PSIPP,   7,   0,   3,   297.026,  1122.330,         1
Unannotated,  CCBS,   7,   0,   3,   297.026,  1122.330,         2
Unannotated, PSIPP,   7,   0,   3,   297.026,  1122.330,      2306
  Annotated, PSIPP,   7,   0,   4,   220.086,   929.894,         0
Unannotated,  CCBS,   7,   0,   4,   220.086,   927.656,         3
Unannotated, PSIPP,   7,   0,   4,   220.086,   929.894,      1638
  Annotated, PSIPP,   7,   0,   5,   270.257,  1076.923,         1
Unannotated,  CCBS,   7,   0,   5,   270.257,  1076.923,         2
Unannotated, PSIPP,   7,   0,   5,   270.257,  1076.923,      2208
  Annotated, PSIPP,   7,   0,   6,   250.609,   906.656,         0
Unannotated,  CCBS,   7,   0,   6,   250.609,   906.656,         2
Unannotated, PSIPP,   7,   0,   6,   250.609,   906.656,      1611
  Annotated, PSIPP,   7,   0,   7,   259.996,  1094.743,         1
Unannotated,  CCBS,   7,   0,   7,   260.150,  1090.950,         2
Unannotated, PSIPP,   7,   0,   7,   259.996,  1094.743,      2168
  Annotated, PSIPP,   7,   0,   8,   229.422,  1201.903,         1
Unannotated,  CCBS,   7,   0,   8,   235.643,  1190.240,         3
Unannotated, PSIPP,   7,   0,   8,   229.422,  1201.903,      2067
  Annotated, PSIPP,   7,   0,   9,   305.905,  1298.783,         1
Unannotated,  CCBS,   7,   0,   9,   305.905,  1298.783,         2
Unannotated, PSIPP,   7,   0,   9,   305.905,  1298.783,      2016
  Annotated, PSIPP,   7,   0,  11,   267.133,  1061.348,         0
Unannotated,  CCBS,   7,   0,  11,   267.133,  1061.348,         2
Unannotated, PSIPP,   7,   0,  11,   267.133,  1061.348,      1906
  Annotated, PSIPP,   7,   0,  12,   225.040,  1213.147,         1
Unannotated,  CCBS,   7,   0,  12,   225.040,  1213.147,         2
Unannotated, PSIPP,   7,   0,  12,   225.040,  1213.147,      2146
  Annotated, PSIPP,   7,   0,  13,   295.811,  1324.695,         1
Unannotated,  CCBS,   7,   0,  13,   283.494,  1313.145,      2790
Unannotated, PSIPP,   7,   0,  13,   295.811,  1324.695,      2245
  Annotated, PSIPP,   7,   0,  14,   216.037,   879.589,         0
Unannotated,  CCBS,   7,   0,  14,   216.037,   804.487,         5
Unannotated, PSIPP,   7,   0,  14,   216.037,   879.589,      1207
  Annotated, PSIPP,   7,   0,  15,   285.131,  1244.769,         1
Unannotated,  CCBS,   7,   0,  15,   285.131,  1244.769,         2
Unannotated, PSIPP,   7,   0,  15,   285.131,  1244.769,      2590
  Annotated, PSIPP,   7,   0,  16,   244.673,  1255.226,         1
Unannotated,  CCBS,   7,   0,  16,   244.673,  1255.226,      7822
Unannotated, PSIPP,   7,   0,  16,   244.673,  1255.226,      2380
  Annotated, PSIPP,   7,   0,  17,   289.370,  1176.266,         1
Unannotated,  CCBS,   7,   0,  17,   295.252,  1164.941,       174
Unannotated, PSIPP,   7,   0,  17,   289.370,  1176.266,      1937
  Annotated, PSIPP,   7,   0,  18,   255.552,   922.758,         0
Unannotated,  CCBS,   7,   0,  18,   255.621,   918.310,       243
Unannotated, PSIPP,   7,   0,  18,   255.552,   922.758,      1770
  Annotated, PSIPP,   7,   0,  19,   239.065,  1158.842,         1
Unannotated,  CCBS,   7,   0,  19,   238.669,  1158.842,         2
Unannotated, PSIPP,   7,   0,  19,   239.065,  1158.842,      2189
  Annotated, PSIPP,   7,   0,  21,   284.332,  1147.065,         1
Unannotated,  CCBS,   7,   0,  21,   284.332,  1147.065,         2
Unannotated, PSIPP,   7,   0,  21,   284.332,  1147.065,      1955
  Annotated, PSIPP,   7,   0,  22,   205.500,   934.532,         1
Unannotated,  CCBS,   7,   0,  22,   205.500,   934.532,         2
Unannotated, PSIPP,   7,   0,  22,   205.500,   934.532,      1694
  Annotated, PSIPP,   7,   0,  23,   260.106,  1276.534,         1
Unannotated,  CCBS,   7,   0,  23,   254.950,  1273.683,        50
Unannotated, PSIPP,   7,   0,  23,   260.106,  1276.534,      1990
  Annotated, PSIPP,   7,   0,  24,   306.324,  1447.325,         1
Unannotated,  CCBS,   7,   0,  24,   308.676,  1433.877,      1210
Unannotated, PSIPP,   7,   0,  24,   306.324,  1447.325,      2913
  Annotated, PSIPP,   8,   0,   0,   233.892,  1158.395,         0
Unannotated, PSIPP,   8,   0,   0,   233.892,  1158.395,      1898
  Annotated, PSIPP,   8,   0,   1,   303.724,  1364.405,         1
Unannotated,  CCBS,   8,   0,   1,   297.022,  1212.596,         7
Unannotated, PSIPP,   8,   0,   1,   303.724,  1364.405,      2763
  Annotated, PSIPP,   8,   0,   2,   237.472,  1206.999,         1
Unannotated,  CCBS,   8,   0,   2,   237.472,  1206.999,         2
Unannotated, PSIPP,   8,   0,   2,   237.472,  1206.999,      2097
  Annotated, PSIPP,   8,   0,   3,   297.026,  1310.556,         1
Unannotated,  CCBS,   8,   0,   3,   297.026,  1310.556,         2
Unannotated, PSIPP,   8,   0,   3,   297.026,  1310.556,      2310
  Annotated, PSIPP,   8,   0,   4,   220.086,  1108.595,         1
Unannotated,  CCBS,   8,   0,   4,   221.507,  1061.896,         4
Unannotated, PSIPP,   8,   0,   4,   220.086,  1108.595,      1979
  Annotated, PSIPP,   8,   0,   5,   270.257,  1260.262,         1
Unannotated,  CCBS,   8,   0,   5,   270.257,  1254.013,         4
Unannotated, PSIPP,   8,   0,   5,   270.257,  1260.262,      2473
  Annotated, PSIPP,   8,   0,   6,   250.609,   996.230,         0
Unannotated,  CCBS,   8,   0,   6,   250.609,   996.230,         2
Unannotated, PSIPP,   8,   0,   6,   250.609,   996.230,      1852
  Annotated, PSIPP,   8,   0,   7,   259.996,  1138.911,         1
Unannotated,  CCBS,   8,   0,   7,   260.150,  1135.118,         3
Unannotated, PSIPP,   8,   0,   7,   259.996,  1138.911,      2235
  Annotated, PSIPP,   8,   0,   8,   229.422,  1276.601,         1
Unannotated,  CCBS,   8,   0,   8,   235.643,  1264.938,         3
Unannotated, PSIPP,   8,   0,   8,   229.422,  1276.601,      2297
  Annotated, PSIPP,   8,   0,   9,   305.905,  1409.274,         1
Unannotated,  CCBS,   8,   0,   9,   305.905,  1409.274,         3
Unannotated, PSIPP,   8,   0,   9,   305.905,  1409.274,      2616
  Annotated, PSIPP,   8,   0,  11,   267.133,  1232.034,         1
Unannotated,  CCBS,   8,   0,  11,   267.539,  1227.889,         3
Unannotated, PSIPP,   8,   0,  11,   267.133,  1232.034,      2559
  Annotated, PSIPP,   8,   0,  12,   225.040,  1435.003,         1
Unannotated,  CCBS,   8,   0,  12,   225.040,  1435.003,         2
Unannotated, PSIPP,   8,   0,  12,   225.040,  1435.003,      2599
  Annotated, PSIPP,   8,   0,  13,   295.811,  1391.249,         1
Unannotated,  CCBS,   8,   0,  13,   283.494,  1379.699,      2829
Unannotated, PSIPP,   8,   0,  13,   295.811,  1391.249,      2567
  Annotated, PSIPP,   8,   0,  14,   216.037,   947.842,         0
Unannotated,  CCBS,   8,   0,  14,   216.037,   872.740,         6
Unannotated, PSIPP,   8,   0,  14,   216.037,   947.842,      1642
  Annotated, PSIPP,   8,   0,  15,   285.131,  1443.510,         1
Unannotated,  CCBS,   8,   0,  15,   285.131,  1443.510,         2
Unannotated, PSIPP,   8,   0,  15,   285.131,  1443.510,      2879
  Annotated, PSIPP,   8,   0,  16,   244.673,  1480.863,         1
Unannotated,  CCBS,   8,   0,  16,   244.673,  1473.244,      3333
Unannotated, PSIPP,   8,   0,  16,   244.673,  1480.863,      2921
  Annotated, PSIPP,   8,   0,  17,   289.370,  1405.665,         1
Unannotated,  CCBS,   8,   0,  17,   295.252,  1394.341,      1020
Unannotated, PSIPP,   8,   0,  17,   289.370,  1405.665,      2475
  Annotated, PSIPP,   8,   0,  18,   255.552,  1141.196,         0
Unannotated,  CCBS,   8,   0,  18,   255.621,  1136.748,       368
Unannotated, PSIPP,   8,   0,  18,   255.552,  1141.196,      1945
  Annotated, PSIPP,   8,   0,  19,   245.157,  1403.998,         1
Unannotated,  CCBS,   8,   0,  19,   245.157,  1403.998,         3
Unannotated, PSIPP,   8,   0,  19,   245.157,  1403.998,      2537
  Annotated, PSIPP,   8,   0,  21,   284.332,  1370.112,         1
Unannotated,  CCBS,   8,   0,  21,   284.332,  1182.965,         4
Unannotated, PSIPP,   8,   0,  21,   284.332,  1370.112,      2410
  Annotated, PSIPP,   8,   0,  22,   205.500,  1014.775,         0
Unannotated,  CCBS,   8,   0,  22,   205.500,  1014.775,         2
Unannotated, PSIPP,   8,   0,  22,   205.500,  1014.775,      1946
  Annotated, PSIPP,   8,   0,  23,   297.294,  1573.828,         1
Unannotated,  CCBS,   8,   0,  23,   297.294,  1570.978,      1064
Unannotated, PSIPP,   8,   0,  23,   297.294,  1573.828,      2539
  Annotated, PSIPP,   8,   0,  24,   306.324,  1611.051,         1
Unannotated,  CCBS,   8,   0,  24,   308.676,  1597.602,      1230
Unannotated, PSIPP,   8,   0,  24,   306.324,  1611.051,      3016
  Annotated, PSIPP,   9,   0,   0,   233.892,  1248.974,         0
Unannotated, PSIPP,   9,   0,   0,   233.892,  1248.974,      2385
  Annotated, PSIPP,   9,   0,   1,   303.724,  1455.311,         1
Unannotated,  CCBS,   9,   0,   1,   297.022,  1303.502,         8
Unannotated, PSIPP,   9,   0,   1,   303.724,  1455.311,      2857
  Annotated, PSIPP,   9,   0,   2,   237.472,  1390.184,         1
Unannotated,  CCBS,   9,   0,   2,   238.726,  1332.387,         4
Unannotated, PSIPP,   9,   0,   2,   237.472,  1390.184,      2324
  Annotated, PSIPP,   9,   0,   3,   297.026,  1317.879,         1
Unannotated,  CCBS,   9,   0,   3,   297.026,  1317.879,         2
Unannotated, PSIPP,   9,   0,   3,   297.026,  1317.879,      2798
  Annotated, PSIPP,   9,   0,   4,   220.086,  1153.730,         1
Unannotated,  CCBS,   9,   0,   4,   221.507,  1107.031,         4
Unannotated, PSIPP,   9,   0,   4,   220.086,  1153.730,      2357
  Annotated, PSIPP,   9,   0,   5,   270.257,  1458.357,         1
Unannotated,  CCBS,   9,   0,   5,   270.257,  1450.639,         6
Unannotated, PSIPP,   9,   0,   5,   270.257,  1458.357,      2810
  Annotated, PSIPP,   9,   0,   6,   250.609,  1117.543,         1
Unannotated,  CCBS,   9,   0,   6,   250.609,  1115.574,         3
Unannotated, PSIPP,   9,   0,   6,   250.609,  1117.543,      2174
  Annotated, PSIPP,   9,   0,   7,   259.996,  1379.102,         1
Unannotated,  CCBS,   9,   0,   7,   260.150,  1375.309,         3
Unannotated, PSIPP,   9,   0,   7,   259.996,  1379.102,      2298
  Annotated, PSIPP,   9,   0,   8,   288.845,  1565.446,         1
Unannotated,  CCBS,   9,   0,   8,   282.489,  1547.427,         7
Unannotated, PSIPP,   9,   0,   8,   288.845,  1565.446,      2397
  Annotated, PSIPP,   9,   0,   9,   305.905,  1653.963,         1
Unannotated,  CCBS,   9,   0,   9,   305.905,  1653.963,         4
Unannotated, PSIPP,   9,   0,   9,   305.905,  1653.963,      2794
  Annotated, PSIPP,   9,   0,  11,   267.133,  1434.094,         1
Unannotated,  CCBS,   9,   0,  11,   267.539,  1429.181,        18
Unannotated, PSIPP,   9,   0,  11,   267.133,  1434.094,      2985
  Annotated, PSIPP,   9,   0,  12,   225.040,  1646.192,         1
Unannotated,  CCBS,   9,   0,  12,   225.040,  1646.192,         3
Unannotated, PSIPP,   9,   0,  12,   225.040,  1646.192,      3062
  Annotated, PSIPP,   9,   0,  13,   295.811,  1599.059,         1
Unannotated, PSIPP,   9,   0,  13,   295.811,  1599.059,      2635
  Annotated, PSIPP,   9,   0,  14,   216.037,  1159.651,         0
Unannotated,  CCBS,   9,   0,  14,   216.037,  1084.549,        40
Unannotated, PSIPP,   9,   0,  14,   216.037,  1159.651,      1789
  Annotated, PSIPP,   9,   0,  15,   285.131,  1682.611,         1
Unannotated,  CCBS,   9,   0,  15,   285.131,  1682.611,         3
Unannotated, PSIPP,   9,   0,  15,   285.131,  1682.611,      3335
  Annotated, PSIPP,   9,   0,  16,   244.673,  1645.005,         1
Unannotated,  CCBS,   9,   0,  16,   244.673,  1634.713,     26320
Unannotated, PSIPP,   9,   0,  16,   244.673,  1645.005,      3374
  Annotated, PSIPP,   9,   0,  17,   289.370,  1449.104,         1
Unannotated,  CCBS,   9,   0,  17,   295.252,  1437.780,      1090
Unannotated, PSIPP,   9,   0,  17,   289.370,  1449.104,      3068
  Annotated, PSIPP,   9,   0,  18,   283.800,  1424.996,         1
Unannotated,  CCBS,   9,   0,  18,   283.093,  1420.548,       675
Unannotated, PSIPP,   9,   0,  18,   283.800,  1424.996,      2431
  Annotated, PSIPP,   9,   0,  19,   245.157,  1484.718,         1
Unannotated,  CCBS,   9,   0,  19,   245.157,  1484.718,         4
Unannotated, PSIPP,   9,   0,  19,   245.157,  1484.718,      3084
  Annotated, PSIPP,   9,   0,  21,   284.332,  1571.917,         1
Unannotated,  CCBS,   9,   0,  21,   283.146,  1297.419,         6
Unannotated, PSIPP,   9,   0,  21,   284.332,  1571.917,      2572
  Annotated, PSIPP,   9,   0,  22,   205.500,  1186.333,         1
Unannotated,  CCBS,   9,   0,  22,   205.500,  1186.333,         3
Unannotated, PSIPP,   9,   0,  22,   205.500,  1186.333,      2128
  Annotated, PSIPP,   9,   0,  23,   297.294,  1821.283,         1
Unannotated,  CCBS,   9,   0,  23,   298.271,  1813.056,      4438
Unannotated, PSIPP,   9,   0,  23,   297.294,  1821.283,      3212
  Annotated, PSIPP,   9,   0,  24,   306.324,  1841.569,         1
Unannotated,  CCBS,   9,   0,  24,   308.676,  1833.944,      5444
Unannotated, PSIPP,   9,   0,  24,   306.324,  1841.569,      3432
  Annotated, PSIPP,  10,   0,   0,   233.892,  1376.170,         1
Unannotated, PSIPP,  10,   0,   0,   233.892,  1376.170,      2556
  Annotated, PSIPP,  10,   0,   1,   303.724,  1567.480,         1
Unannotated,  CCBS,  10,   0,   1,   297.022,  1415.671,        12
Unannotated, PSIPP,  10,   0,   1,   303.724,  1567.480,      2933
  Annotated, PSIPP,  10,   0,   2,   237.472,  1608.876,         1
Unannotated,  CCBS,  10,   0,   2,   238.726,  1551.079,         5
Unannotated, PSIPP,  10,   0,   2,   237.472,  1608.876,      2569
  Annotated, PSIPP,  10,   0,   3,   297.026,  1430.907,         1
Unannotated,  CCBS,  10,   0,   3,   297.675,  1416.602,         5
Unannotated, PSIPP,  10,   0,   3,   297.026,  1430.907,      2830
  Annotated, PSIPP,  10,   0,   4,   220.086,  1366.316,         1
Unannotated,  CCBS,  10,   0,   4,   221.507,  1319.617,         5
Unannotated, PSIPP,  10,   0,   4,   220.086,  1366.316,      2468
  Annotated, PSIPP,  10,   0,   5,   270.257,  1624.422,         1
Unannotated,  CCBS,  10,   0,   5,   270.257,  1616.703,        72
Unannotated, PSIPP,  10,   0,   5,   270.257,  1624.422,      3281
  Annotated, PSIPP,  10,   0,   6,   250.609,  1296.818,         1
Unannotated,  CCBS,  10,   0,   6,   250.609,  1294.021,         5
Unannotated, PSIPP,  10,   0,   6,   250.609,  1296.818,      2552
  Annotated, PSIPP,  10,   0,   7,   259.996,  1596.455,         1
Unannotated,  CCBS,  10,   0,   7,   260.150,  1467.887,        12
Unannotated, PSIPP,  10,   0,   7,   259.996,  1596.455,      2743
  Annotated, PSIPP,  10,   0,   9,   305.905,  1711.318,         1
Unannotated,  CCBS,  10,   0,   9,   305.905,  1697.546,         7
Unannotated, PSIPP,  10,   0,   9,   305.905,  1711.318,      3213
  Annotated, PSIPP,  10,   0,  11,   267.133,  1628.807,         1
Unannotated,  CCBS,  10,   0,  11,   268.916,  1618.263,        53
Unannotated, PSIPP,  10,   0,  11,   267.133,  1628.807,      3317
  Annotated, PSIPP,  10,   0,  12,   225.040,  1699.016,         1
Unannotated,  CCBS,  10,   0,  12,   225.040,  1699.016,        10
